label,机器名,业务IP,归属系统,归属微服务,系统级别,进程,规格,机房,网络区域,芯片架构,最高CPU利用率,最高内存利用率,CPU利用率(>20%)时间占比,CPU利用率(>30%)时间占比,创建/变更时间
0-平,sza-shop-MGR-kzx-0001,10.6.1.108,SHOP,MGR,A,MGR,32C64G,sza,WEB,C86,0.5,0.85,0.67,0.51,2020/11/6
0-平,sza-shop-MGR-kzx-0002,10.6.1.13,SHOP,MGR,A,MGR,32C64G,sza,WEB,C86,0.61,0.47,0.17,0.01,2020/1/13
5-降内存,szb-shop-MGR-kzx-0001,10.6.2.165,SHOP,MGR,A,MGR,32C64G,szb,WEB,C86,0.99,0.37,0.16,0.05,2020/6/5
0-平,szb-shop-MGR-kzx-0002,10.6.2.69,SHOP,MGR,A,MGR,32C64G,szb,WEB,C86,0.68,0.41,0.19,0.03,2020/8/14
0-平,hfa-shop-Nginx-kzx-0001,10.6.3.212,SHOP,Nginx,A,Nginx,2C4G,hfa,WEB,C86,0.41,0.42,0.26,0.03,2020/7/3
1-升CPU,hfa-shop-Nginx-kzx-0002,10.6.3.52,SHOP,Nginx,A,Nginx,2C4G,hfa,WEB,C86,0.54,0.24,0.2,0.01,2020/12/11
1-升CPU,sza-shop-Nginx-kzx-0001,10.6.1.45,SHOP,Nginx,A,Nginx,2C8G,sza,WEB,x86,0.89,0.67,0.23,0.1,2020/9/5
1-升CPU,sza-shop-Nginx-kzx-0002,10.6.1.69,SHOP,Nginx,A,Nginx,2C8G,sza,WEB,x86,0.52,0.29,0.24,0.01,2020/12/27
5-降内存,szb-shop-Nginx-kzx-0001,10.6.2.92,SHOP,Nginx,A,Nginx,2C8G,szb,WEB,ARM,0.26,0.11,0.1,0,2020/11/18
5-降内存,szb-shop-Nginx-kzx-0002,10.6.2.250,SHOP,Nginx,A,Nginx,2C8G,szb,WEB,ARM,0.21,0.47,0.19,0,2020/12/5
1-升CPU,hfa-shop-Redis-kzx-0001,10.1.3.122,SHOP,Redis,A,Redis,2C4G,hfa,AG,C86,0.72,0.23,0.27,0.06,2020/10/26
1-升CPU,hfa-shop-Redis-kzx-0002,10.1.3.222,SHOP,Redis,A,Redis,2C4G,hfa,AG,C86,1,0.34,0.15,0.03,2020/12/2
0-平,hfa-shop-Redis-kzx-0003,10.1.3.109,SHOP,Redis,A,Redis,2C4G,hfa,AG,C86,0.29,0.13,0.04,0,2020/4/8
0-平,hfa-shop-Redis-kzx-0004,10.1.3.86,SHOP,Redis,A,Redis,2C4G,hfa,AG,C86,0.13,0.11,0,0,2020/11/23
1-升CPU,hfa-shop-Redis-kzx-0005,10.1.3.62,SHOP,Redis,A,Redis,2C4G,hfa,AG,C86,0.82,0.23,0.65,0.16,2020/4/28
0-平,hfa-shop-Redis-kzx-0006,10.1.3.186,SHOP,Redis,A,Redis,2C4G,hfa,AG,C86,0.36,0.27,0.06,0.03,2020/6/17
1-升CPU,sza-shop-Redis-kzx-0001,10.1.1.76,SHOP,Redis,A,Redis,2C8G,sza,AG,x86,0.93,0.42,0.79,0.61,2020/2/1
1-升CPU,sza-shop-Redis-kzx-0002,10.1.1.120,SHOP,Redis,A,Redis,2C8G,sza,AG,x86,0.61,0.41,0.97,0.35,2020/12/12
1-升CPU,sza-shop-Redis-kzx-0003,10.1.1.123,SHOP,Redis,A,Redis,2C8G,sza,AG,x86,0.74,0.74,0.8,0.25,2020/6/20
1-升CPU,sza-shop-Redis-kzx-0004,10.1.1.194,SHOP,Redis,A,Redis,2C8G,sza,AG,x86,0.65,0.62,0.17,0.05,2020/6/28
0-平,sza-shop-Redis-kzx-0005,10.1.1.73,SHOP,Redis,A,Redis,2C8G,sza,AG,x86,0.25,0.75,0.11,0,2020/11/6
1-升CPU,sza-shop-Redis-kzx-0006,10.1.1.1,SHOP,Redis,A,Redis,2C8G,sza,AG,x86,0.77,0.76,0.5,0.23,2020/4/28
1-升CPU,szb-shop-Redis-kzx-0001,10.1.2.114,SHOP,Redis,A,Redis,2C8G,szb,AG,ARM,1,0.39,0.51,0.01,2020/7/24
0-平,szb-shop-Redis-kzx-0002,10.1.2.151,SHOP,Redis,A,Redis,2C8G,szb,AG,ARM,0.42,0.57,0.09,0.04,2020/6/8
5-降内存,szb-shop-Redis-kzx-0003,10.1.2.151,SHOP,Redis,A,Redis,2C8G,szb,AG,ARM,0.13,0.25,0,0,2020/6/27
5-降内存,szb-shop-Redis-kzx-0004,10.1.2.245,SHOP,Redis,A,Redis,2C8G,szb,AG,ARM,0.39,0.59,0.23,0.16,2020/5/13
5-降内存,szb-shop-Redis-kzx-0005,10.1.2.231,SHOP,Redis,A,Redis,2C8G,szb,AG,ARM,0.31,0.21,0.05,0.02,2020/2/6
5-降内存,szb-shop-Redis-kzx-0006,10.1.2.113,SHOP,Redis,A,Redis,2C8G,szb,AG,ARM,0.48,0.25,0.55,0.02,2020/12/8
5-降内存,hfa-shop-address-kzx-0001,10.6.3.56,SHOP,address,A,address,2C8G,hfa,WEB,ARM,0.33,0.21,0.16,0.04,2020/1/3
1-升CPU,hfa-shop-address-kzx-0002,10.6.3.51,SHOP,address,A,address,2C8G,hfa,WEB,ARM,1,0.65,0.02,0.01,2020/6/1
1-升CPU,sza-shop-address-kzx-0001,10.6.1.195,SHOP,address,A,address,16C64G,sza,WEB,ARM,0.64,1,0.73,0.61,2020/5/7
4-降CPU,sza-shop-address-kzx-0002,10.6.1.30,SHOP,address,A,address,16C64G,sza,WEB,ARM,0.54,0.66,0.47,0.34,2020/11/3
1-升CPU,szb-shop-address-kzx-0001,10.6.2.20,SHOP,address,A,address,16C64G,szb,WEB,ARM,0.62,0.1,0.01,0,2020/4/20
5-降内存,szb-shop-address-kzx-0002,10.6.2.51,SHOP,address,A,address,16C64G,szb,WEB,ARM,0.28,0.58,0.58,0,2020/10/7
6-降CPU内存,hfa-shop-app-kzx-0001,10.1.3.250,SHOP,app,A,app,4C16G,hfa,AG,x86,0.1,0.17,0,0,2020/4/13
6-降CPU内存,hfa-shop-app-kzx-0002,10.1.3.239,SHOP,app,A,app,4C16G,hfa,AG,x86,0.16,0.35,0,0,2020/7/14
3-升CPU内存,sza-shop-app-kzx-0001,10.1.1.139,SHOP,app,A,app,16C32G,sza,AG,C86,0.8,0.99,0.58,0.45,2020/8/8
1-升CPU,sza-shop-app-kzx-0002,10.1.1.225,SHOP,app,A,app,16C32G,sza,AG,C86,0.6,0.8,0.61,0.3,2020/6/3
3-升CPU内存,sza-shop-app-kzx-0003,10.1.1.46,SHOP,app,A,app,16C32G,sza,AG,C86,0.62,0.93,0.14,0.03,2020/2/3
6-降CPU内存,szb-shop-app-kzx-0001,10.1.2.10,SHOP,app,A,app,16C32G,szb,AG,x86,0.3,0.4,0.12,0.1,2020/11/25
6-降CPU内存,szb-shop-app-kzx-0002,10.1.2.114,SHOP,app,A,app,16C32G,szb,AG,x86,0.14,0.12,0,0,2020/8/19
2-升内存,szb-shop-app-kzx-0003,10.1.2.187,SHOP,app,A,app,16C32G,szb,AG,x86,0.33,0.78,0.28,0.2,2020/2/21
1-升CPU,hfa-shop-cart-kzx-0001,10.6.3.17,SHOP,cart,A,cart,2C4G,hfa,WEB,C86,0.6,0.17,0.53,0.21,2020/5/27
0-平,hfa-shop-cart-kzx-0002,10.6.3.122,SHOP,cart,A,cart,2C4G,hfa,WEB,C86,0.1,0.81,0,0,2020/5/4
3-升CPU内存,sza-shop-cart-kzx-0001,10.6.1.86,SHOP,cart,A,cart,2C4G,sza,WEB,ARM,0.99,1,0.66,0.58,2020/8/19
1-升CPU,sza-shop-cart-kzx-0002,10.6.1.246,SHOP,cart,A,cart,2C4G,sza,WEB,ARM,0.84,0.58,0.32,0.17,2020/3/24
1-升CPU,szb-shop-cart-kzx-0001,10.6.2.160,SHOP,cart,A,cart,2C4G,szb,WEB,x86,0.87,0.27,0.47,0.37,2020/2/8
0-平,szb-shop-cart-kzx-0002,10.6.2.129,SHOP,cart,A,cart,2C4G,szb,WEB,x86,0.15,0.81,0,0,2020/9/5
1-升CPU,hfa-shop-city-kzx-0001,10.6.3.213,SHOP,city,A,city,2C4G,hfa,WEB,x86,0.64,0.12,0.23,0.2,2020/3/15
1-升CPU,hfa-shop-city-kzx-0002,10.6.3.217,SHOP,city,A,city,2C4G,hfa,WEB,x86,0.7,0.27,0.22,0.19,2020/12/16
2-升内存,hfa-shop-city-kzx-0003,10.6.3.44,SHOP,city,A,city,2C4G,hfa,WEB,x86,0.21,0.67,0.04,0,2020/9/27
1-升CPU,hfa-shop-city-kzx-0004,10.6.3.206,SHOP,city,A,city,2C4G,hfa,WEB,x86,0.61,0.19,0.24,0.2,2020/6/4
3-升CPU内存,sza-shop-city-kzx-0001,10.6.1.194,SHOP,city,A,city,4C16G,sza,WEB,x86,0.39,0.97,0.66,0.6,2020/8/19
1-升CPU,sza-shop-city-kzx-0002,10.6.1.237,SHOP,city,A,city,4C16G,sza,WEB,x86,0.58,0.5,0.89,0.15,2020/12/3
6-降CPU内存,sza-shop-city-kzx-0003,10.6.1.169,SHOP,city,A,city,4C16G,sza,WEB,x86,0.23,0.46,0.11,0,2020/7/13
1-升CPU,sza-shop-city-kzx-0004,10.6.1.4,SHOP,city,A,city,4C16G,sza,WEB,x86,0.86,0.61,0.02,0.01,2020/10/3
6-降CPU内存,szb-shop-city-kzx-0001,10.6.2.174,SHOP,city,A,city,4C16G,szb,WEB,C86,0.33,0.21,0.47,0.24,2020/2/6
6-降CPU内存,szb-shop-city-kzx-0002,10.6.2.134,SHOP,city,A,city,4C16G,szb,WEB,C86,0.17,0.24,0,0,2020/12/22
1-升CPU,szb-shop-city-kzx-0003,10.6.2.23,SHOP,city,A,city,4C16G,szb,WEB,C86,0.86,0.12,0.21,0.04,2020/9/9
6-降CPU内存,szb-shop-city-kzx-0004,10.6.2.124,SHOP,city,A,city,4C16G,szb,WEB,C86,0.15,0.22,0,0,2020/1/11
5-降内存,hfa-shop-ha-kzx-0001,10.1.3.101,SHOP,ha,A,ha,4C8G,hfa,AG,C86,0.23,0.65,0.72,0,2020/7/14
6-降CPU内存,hfa-shop-ha-kzx-0002,10.1.3.53,SHOP,ha,A,ha,4C8G,hfa,AG,C86,0.43,0.1,0.49,0.28,2020/7/4
3-升CPU内存,sza-shop-ha-kzx-0001,10.1.1.188,SHOP,ha,A,ha,4C8G,sza,AG,C86,0.86,1,0.98,0.8,2020/6/3
5-降内存,sza-shop-ha-kzx-0002,10.1.1.207,SHOP,ha,A,ha,4C8G,sza,AG,C86,0.47,0.62,0.66,0.28,2020/4/9
1-升CPU,szb-shop-ha-kzx-0001,10.1.2.165,SHOP,ha,A,ha,4C8G,szb,AG,x86,0.71,0.3,0.22,0.16,2020/12/14
6-降CPU内存,szb-shop-ha-kzx-0002,10.1.2.141,SHOP,ha,A,ha,4C8G,szb,AG,x86,0.25,0.36,0.16,0,2020/3/5
1-升CPU,hfa-shop-mcc-kzx-0001,10.1.3.177,SHOP,mcc,A,mcc,16C64G,hfa,AG,C86,0.77,0.27,0.06,0.03,2020/4/7
6-降CPU内存,hfa-shop-mcc-kzx-0002,10.1.3.225,SHOP,mcc,A,mcc,16C64G,hfa,AG,C86,0.48,0.29,0.22,0.07,2020/2/9
5-降内存,sza-shop-mcc-kzx-0001,10.1.1.177,SHOP,mcc,A,mcc,16C64G,sza,AG,C86,0.84,0.47,0.56,0.47,2020/3/6
0-平,sza-shop-mcc-kzx-0002,10.1.1.62,SHOP,mcc,A,mcc,16C64G,sza,AG,C86,0.72,0.44,0.45,0.17,2020/5/28
4-降CPU,szb-shop-mcc-kzx-0001,10.1.2.57,SHOP,mcc,A,mcc,16C64G,szb,AG,x86,0.2,0.73,0.16,0,2020/9/22
6-降CPU内存,szb-shop-mcc-kzx-0002,10.1.2.71,SHOP,mcc,A,mcc,16C64G,szb,AG,x86,0.35,0.29,0.09,0.04,2020/11/22
0-平,hfa-shop-price-kzx-0001,10.2.3.114,SHOP,price,A,price,2C4G,hfa,SCYW,ARM,0.2,0.1,0.65,0,2020/12/15
0-平,hfa-shop-price-kzx-0002,10.2.3.101,SHOP,price,A,price,2C4G,hfa,SCYW,ARM,0.47,0.13,0.42,0.08,2020/11/14
0-平,hfa-shop-price-kzx-0003,10.2.3.53,SHOP,price,A,price,2C4G,hfa,SCYW,ARM,0.49,0.19,0.28,0.13,2020/10/3
0-平,hfa-shop-price-kzx-0004,10.2.3.40,SHOP,price,A,price,2C4G,hfa,SCYW,ARM,0.19,0.75,0,0,2020/11/8
0-平,hfa-shop-price-kzx-0005,10.2.3.9,SHOP,price,A,price,2C4G,hfa,SCYW,ARM,0.29,0.78,0.01,0,2020/9/5
1-升CPU,sza-shop-price-kzx-0001,10.2.1.133,SHOP,price,A,price,4C16G,sza,SCYW,ARM,0.7,0.8,0.63,0.18,2020/9/4
4-降CPU,sza-shop-price-kzx-0002,10.2.1.41,SHOP,price,A,price,4C16G,sza,SCYW,ARM,0.41,0.57,0.13,0.02,2020/9/26
1-升CPU,sza-shop-price-kzx-0003,10.2.1.185,SHOP,price,A,price,4C16G,sza,SCYW,ARM,0.54,0.42,0.5,0.23,2020/5/25
5-降内存,sza-shop-price-kzx-0004,10.2.1.74,SHOP,price,A,price,4C16G,sza,SCYW,ARM,0.13,0.58,0,0,2020/9/12
2-升内存,sza-shop-price-kzx-0005,10.2.1.177,SHOP,price,A,price,4C16G,sza,SCYW,ARM,0.4,0.67,0.01,0,2020/8/20
1-升CPU,szb-shop-price-kzx-0001,10.2.2.226,SHOP,price,A,price,4C16G,szb,SCYW,x86,0.53,0.58,0.32,0.15,2020/6/7
6-降CPU内存,szb-shop-price-kzx-0002,10.2.2.208,SHOP,price,A,price,4C16G,szb,SCYW,x86,0.14,0.43,0,0,2020/6/9
6-降CPU内存,szb-shop-price-kzx-0003,10.2.2.55,SHOP,price,A,price,4C16G,szb,SCYW,x86,0.29,0.17,0.8,0,2020/7/23
1-升CPU,szb-shop-price-kzx-0004,10.2.2.239,SHOP,price,A,price,4C16G,szb,SCYW,x86,0.48,0.74,0.62,0.3,2020/10/23
1-升CPU,szb-shop-price-kzx-0005,10.2.2.217,SHOP,price,A,price,4C16G,szb,SCYW,x86,0.55,0.66,0.07,0.03,2020/1/22
6-降CPU内存,hfa-shop-product-kzx-0001,10.2.3.74,SHOP,product,A,product,4C16G,hfa,SCYW,C86,0.39,0.12,0.39,0.27,2020/10/14
6-降CPU内存,hfa-shop-product-kzx-0002,10.2.3.229,SHOP,product,A,product,4C16G,hfa,SCYW,C86,0.14,0.28,0,0,2020/8/11
3-升CPU内存,sza-shop-product-kzx-0001,10.2.1.67,SHOP,product,A,product,8C32G,sza,SCYW,ARM,0.9,0.91,0.53,0.04,2020/1/23
6-降CPU内存,sza-shop-product-kzx-0002,10.2.1.127,SHOP,product,A,product,8C32G,sza,SCYW,ARM,0.16,0.2,0,0,2020/7/24
6-降CPU内存,szb-shop-product-kzx-0001,10.2.2.91,SHOP,product,A,product,8C32G,szb,SCYW,ARM,0.32,0.25,0.39,0.27,2020/1/24
6-降CPU内存,szb-shop-product-kzx-0002,10.2.2.62,SHOP,product,A,product,8C32G,szb,SCYW,ARM,0.34,0.21,0.59,0.17,2020/9/4
1-升CPU,hfa-shop-web-kzx-0001,10.1.3.92,SHOP,web,A,web,2C4G,hfa,AG,ARM,0.56,0.26,0.4,0.01,2020/9/20
1-升CPU,hfa-shop-web-kzx-0002,10.1.3.138,SHOP,web,A,web,2C4G,hfa,AG,ARM,1,0.14,0.01,0,2020/7/15
3-升CPU内存,sza-shop-web-kzx-0001,10.1.1.91,SHOP,web,A,web,2C4G,sza,AG,x86,0.78,0.89,0.65,0.02,2020/8/18
1-升CPU,sza-shop-web-kzx-0002,10.1.1.23,SHOP,web,A,web,2C4G,sza,AG,x86,0.88,0.47,0.31,0.19,2020/11/3
0-平,szb-shop-web-kzx-0001,10.1.2.100,SHOP,web,A,web,2C4G,szb,AG,x86,0.15,0.11,0,0,2020/6/17
0-平,szb-shop-web-kzx-0002,10.1.2.88,SHOP,web,A,web,2C4G,szb,AG,x86,0.2,0.43,0.03,0,2020/4/24
1-升CPU,bja-yum-MGR-kzx-0001,10.3.4.198,YUM,MGR,C,MGR,8C16G,bja,KFCS,x86,0.66,0.79,0.57,0.46,2020/11/11
6-降CPU内存,bja-yum-MGR-kzx-0002,10.3.4.65,YUM,MGR,C,MGR,8C16G,bja,KFCS,x86,0.16,0.38,0,0,2020/8/18
6-降CPU内存,bjb-yum-MGR-kzx-0001,10.3.5.167,YUM,MGR,C,MGR,8C16G,bjb,KFCS,C86,0.31,0.29,0.15,0.1,2020/7/10
1-升CPU,bjb-yum-MGR-kzx-0002,10.3.5.198,YUM,MGR,C,MGR,8C16G,bjb,KFCS,C86,0.74,0.52,0.01,0,2020/6/16
1-升CPU,hfa-yum-MGR-kzx-0001,10.3.3.205,YUM,MGR,C,MGR,4C8G,hfa,KFCS,x86,0.51,0.26,0.29,0.07,2020/6/27
6-降CPU内存,hfa-yum-MGR-kzx-0002,10.3.3.163,YUM,MGR,C,MGR,4C8G,hfa,KFCS,x86,0.12,0.33,0,0,2020/10/21
1-升CPU,bja-yum-ha-kzx-0001,10.7.4.228,YUM,ha,C,ha,8C32G,bja,HXYW,x86,0.81,0.8,0.86,0.43,2020/1/24
1-升CPU,bja-yum-ha-kzx-0002,10.7.4.26,YUM,ha,C,ha,8C32G,bja,HXYW,x86,0.32,1,0.14,0.02,2020/6/19
5-降内存,bjb-yum-ha-kzx-0001,10.7.5.240,YUM,ha,C,ha,8C32G,bjb,HXYW,C86,0.14,0.51,0,0,2020/8/23
1-升CPU,bjb-yum-ha-kzx-0002,10.7.5.71,YUM,ha,C,ha,8C32G,bjb,HXYW,C86,0.74,0.38,0.53,0.09,2020/1/4
5-降内存,hfa-yum-ha-kzx-0001,10.7.3.56,YUM,ha,C,ha,2C8G,hfa,HXYW,x86,0.29,0.19,0.19,0,2020/10/8
5-降内存,hfa-yum-ha-kzx-0002,10.7.3.216,YUM,ha,C,ha,2C8G,hfa,HXYW,x86,0.47,0.89,0.26,0.03,2020/2/5
3-升CPU内存,bja-yum-web-kzx-0001,10.2.4.18,YUM,web,C,web,8C32G,bja,SCYW,C86,0.91,1,0.54,0.43,2020/6/22
6-降CPU内存,bja-yum-web-kzx-0002,10.2.4.2,YUM,web,C,web,8C32G,bja,SCYW,C86,0.34,0.29,0.57,0.17,2020/11/19
6-降CPU内存,bjb-yum-web-kzx-0001,10.2.5.92,YUM,web,C,web,8C32G,bjb,SCYW,x86,0.11,0.16,0,0,2020/8/6
6-降CPU内存,bjb-yum-web-kzx-0002,10.2.5.219,YUM,web,C,web,8C32G,bjb,SCYW,x86,0.46,0.39,0.08,0.04,2020/10/18
5-降内存,hfa-yum-web-kzx-0001,10.2.3.110,YUM,web,C,web,2C8G,hfa,SCYW,C86,0.45,0.24,0.2,0.02,2020/5/12
1-升CPU,hfa-yum-web-kzx-0002,10.2.3.177,YUM,web,C,web,2C8G,hfa,SCYW,C86,0.93,0.27,0.07,0.03,2020/12/14
3-升CPU内存,bja-yum-yum-kzx-0001,10.7.4.175,YUM,yum,C,yum,16C32G,bja,HXYW,C86,0.49,1,0.65,0.52,2020/8/19
6-降CPU内存,bja-yum-yum-kzx-0002,10.7.4.196,YUM,yum,C,yum,16C32G,bja,HXYW,C86,0.18,0.24,0,0,2020/9/27
1-升CPU,bjb-yum-yum-kzx-0001,10.7.5.123,YUM,yum,C,yum,16C32G,bjb,HXYW,ARM,0.98,0.36,0.03,0.01,2020/12/9
1-升CPU,bjb-yum-yum-kzx-0002,10.7.5.186,YUM,yum,C,yum,16C32G,bjb,HXYW,ARM,0.83,0.22,0.04,0.02,2020/3/24
5-降内存,hfa-yum-yum-kzx-0001,10.7.3.46,YUM,yum,C,yum,2C8G,hfa,HXYW,ARM,0.38,0.48,0.01,0,2020/5/15
5-降内存,hfa-yum-yum-kzx-0002,10.7.3.174,YUM,yum,C,yum,2C8G,hfa,HXYW,ARM,0.11,0.81,0,0,2020/10/23
